source,page_id,page_number,page_content,page_type
textract_results_265ff22af98f26ddc7478124e30fae5d0a30ede47e48feb7a04c376b2104f9a0.json,07ba277c-8a5c-4bef-8bad-243a09920268,1,SEAM GROUP Capital One Capital One 77 West Wacker DR 77 West Wacker Drive Chicago IL 60601 US Inspection Date: Mar/17/2017 - Apr/21/2021 Disciplines: Infrared Page 1/7 Prepared by SEAM Group,seam_title
textract_results_9bccb9b80d812ea1e212efc5ee7a7786d43c652cd7286fd1b69d90d2050e33d6.json,351ea1d6-8398-4499-be3a-fb83481f36b1,1,SEAM GROUP Colliers International Middleton Tall Grass 1000 Remington Blvd. BowlingBrook IL 60440 US Inspection Date: Dec/07/2020 - Dec/07/2020 Disciplines: Infrared Page 1/34 Prepared by SEAM Group,seam_title
textract_results_dd738a50dca695b17b5c7588c0b7ce18afdf25e1b22eb2b6a032fffbd708eb60.json,5ceb34c8-8f75-4c8f-9575-9ed4fdf399f3,1,SEAM GROUP Continental Tire Continental Tire 570 Capital Drive Lake Zurich IL 60047 US Inspection Date: Mar/27/2017 - Mar/27/2017 Disciplines: Infrared Page 1/8 Prepared by SEAM Group,seam_title
textract_results_28cdc0571c67bdd2d6d439407c0bb3b138cb4963db60900b0eb3d3a4f0b345fd.json,0d62e48f-cc32-417b-be72-1db1175acbe8,11,"SEAM GROUP CIO Critical Problem on MCC R UPSL1B4 CCT 24 (P2U8H8) Generated: Jan/10/2024 ATP > Pharmacy 144 143 OFLIR 85.3 Date collected: 2023/01/10 11:53:30 AM Problem temp: 62.22 °C Days Open: 347 Days Room temp: 22.22 °C Problem Component: Maximum Temp: 22.67 °C Fuse Delta Temp: 39.56 °C Component Issue: Internal Issue Location: B Phase At 50% Load: 142.22 °C Feeds: MCC- R At 100% Load: 262.22 °C Manufacturer: Bussmann Measured Amps: 10 Amps Model Number: Rated amps: 60 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Control Cabinet Actual Repair: Size: N/A Manufacturer: Customized Panel Asset Tag: - Barcode: PSC1343109 Repair Date: - QR Code: 10055416 Repair Tech: - Model Number: N/A Notes / Comments: Rated amps: 60 Amps REPLACE ALL 3 MAIN 60 AMP FUSES, ALL HAVE AN Voltage: 208V INTERNAL TEMP OF 135 TO 144 DEGREES. ALSO, CLEAN AND TIGHTEN ALL DISCONNECT TERMINALS Priority: ETO Page 11/22 Prepared by SEAM Group",seam_thermal_issue
textract_results_d58b3a897391e847752e7da293556c8b6ad01b4c41e67ecda50a1f53a922e6c8.json,c956e1b9-7fa0-4ed5-9c77-31421b816031,6,SEAM GROUP Critical Problem on 3-RP-1 (P2BTS5) Generated: Jan/10/2024 Cisco > 3rd Floor > Main Electrical Room 182 °F 205 FLIR 91.1 Date collected: 2014/07/22 11:43:14 AM Problem temp: 96.11 °C Days Open: 3452 Days Room temp: 22.22 °C Problem Component: Maximum Temp: 40.22 °C Breaker (3P) Bolt On () Delta Temp: 55.89 °C Component Issue: Line Side Connection Issue Location: A Phase At 50% Load: 83.8 °C Feeds: - At 100% Load: 145.37 °C Manufacturer: Square D Measured Amps: 36 Amps Model Number: SQDQOBO 3pole60 Rated amps: 60 Amps Problem Cause Recommended Repair Poor Connection Replace Component Repair Status: Open Type: Panelboard Actual Repair: Size: 42 Manufacturer: Square D Asset Tag: - Barcode: CECCO125955 Repair Date: - QR Code: - Repair Tech: - Model Number: NC38S Notes / Comments: Rated amps: 200 Amps Bad connection A phase. Need to replace inetrior Voltage: 208V/120V-3X-4W buss detail and breakers. 1- 3pole 60 and 1ploe Priority: ETO 20. Moved Breaker up 3 spaces temporaraly. Page 6/10 Prepared by SEAM Group,seam_thermal_issue
textract_results_333fb85632cbab28203439f2b262804aaab9f996189763038b0c27a6f2025798.json,ae1d46f3-4d60-4526-9eeb-dad9bc1cdadd,10,"SEAM GROUP Critical Problem on BATH EXHAUST (P2SVGC) Generated: Jan/10/2024 5445 North Sheridan Road > ROOF TOP > POWER PANEL PP.PH spot 160 °F 156 sp2 135 CFLIR 79.9 Date collected: 2022/02/24 13:35:14 PM Problem temp: 71.11 °C Days Open: 674 Days Room temp: 20 °C Problem Component: Maximum Temp: 29.17 °C Fuse Delta Temp: 41.94 °C Component Issue: Internal Issue Location: A Phase At 50% Load: 71.11 °C Feeds: BATH EXHAUST At 100% Load: 122.22 °C Manufacturer: Refer to Notes Measured Amps: 15 Amps Model Number: Rated amps: 30 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Disconnect Fused Actual Repair: Size: 3 Pole Manufacturer: Square D Asset Tag: - Barcode: - Repair Date: - QR Code: - Repair Tech: - Model Number: - Notes / Comments: Rated amps: 30 Amps RELIANCE 30 AMP FUSES, REPLACE ALL 3 Voltage: 480V IMMEDIATELY Priority: UNCL Page 10/13 Prepared by SEAM Group",seam_thermal_issue
textract_results_a94652cc20e2b47fb29998044089fd42779c769fbe1021090cda759eb9307789.json,ea50457a-f9eb-4303-9988-475db1f882f6,13,SEAM GROUP Critical Problem on CTF-1W (P2RQEW) Generated: Jan/10/2024 1415 West Diehl Rd > WEST PENTHOUSE > W. PENTHOUSE MAIN ELECT. RM WP.281 > 190 °F 191 OFLIR 98.9 Date collected: 2021/06/30 13:40:20 PM Problem temp: 87.78 °C Days Open: 891 Days Room temp: 35 °C Problem Component: Maximum Temp: 43.89 °C Fuse Delta Temp: 43.89 °C Component Issue: Internal Issue Location: A Phase At 50% Load: 90.98 °C Feeds: At 100% Load: 146.95 °C Manufacturer: Brush Measured Amps: 33 Amps Model Number: Rated amps: 70 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Bucket Actual Repair: Size: N/A - Manufacturer: Siemens Asset Tag: - Barcode: - Repair Date: - QR Code: 10215154 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 70 Amps REPLACE ALL 3 FUSES HIGH TEMPS Voltage: 480/277V RANGE FROM 175 TO 190 DEGREES Priority: UNCL Page 13/29 Prepared by SEAM Group,seam_thermal_issue
textract_results_a94652cc20e2b47fb29998044089fd42779c769fbe1021090cda759eb9307789.json,76d87d18-02ed-43ef-9817-d93f1d0ee551,7,SEAM GROUP Critical Problem on CTF-4E (P2RQER) Generated: Jan/10/2024 C IR 1415 West Diehl Rd > WEST PENTHOUSE > W. PENTHOUSE MAIN ELECT. RM WP.281 > 169 °F 166 CFLIR 89.6 Date collected: 2021/06/30 9:38:18 AM Problem temp: 73.89 °C Days Open: 891 Days Room temp: 30 °C Problem Component: Maximum Temp: 30 °C Fuse Delta Temp: 43.89 °C Component Issue: Internal Issue Location: B Phase At 50% Load: - Feeds: CTF-4E At 100% Load: - Manufacturer: Buss Measured Amps: - Model Number: Rated amps: 35 Amps Problem Cause Recommended Repair Internal Flaw Continue to Monitor Repair Status: Open Type: Bucket Actual Repair: Size: N/A - Manufacturer: Siemens Asset Tag: - Barcode: - Repair Date: - QR Code: 10215110 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 35 Amps - Voltage: 480/277V Priority: UNCL Page 7/29 Prepared by SEAM Group,seam_thermal_issue
textract_results_9bccb9b80d812ea1e212efc5ee7a7786d43c652cd7286fd1b69d90d2050e33d6.json,980e24fb-fba4-46cd-ac52-56bf8fd867be,15,"SEAM GROUP Critical Problem on HPH-3-3 (BOTTOM) (P2QYUH) Generated: Feb/20/2024 IR Middleton Tall Grass > Building North / MSBC-G/ MSBC-H > 3rd Floor > South Elect. Rm. > HPH-3- 189 °F 175 75.1 Date collected: 2020/12/03 10:58:34 AM Problem temp: 189 °F Days Open: 1162 Days Room temp: 73 °F Problem Component: Maximum Temp: 93.1 °F Breaker (3P) () Delta Temp: 95.9 °F Component Issue: Load Side Issue Location: B Phase At 50% Load: 167.2 °F Feeds: FPB 312 At 100% Load: 261.3 °F Manufacturer: Siemens Measured Amps: 15.4 Amps Model Number: Rated amps: 25 Amps Problem Cause Recommended Repair Poor Connection Verify, Clean and Tighten Repair Status: Open Type: Distribution Panel Actual Repair: Size: N/A - Manufacturer: Siemens Asset Tag: - Barcode: Repair Date: - QR Code: 10213940 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 1200 Amps - Voltage: 600V Priority: ETO Page 15/34 Prepared by SEAM Group",seam_thermal_issue
textract_results_7865793b7985ea18fef2d1db768b1efc40bdbbd0f8319e342a6dcc4bee0034b2.json,3090d752-5bf0-4845-bf69-730a6b167902,8,SEAM GROUP Critical Problem on HVAC #9-Starter Control Panel Generated: Feb/20/2024 C IR (P2Q7VQ) 800 Pasquinelli Drive > Computer Room/Data Hall Section C1 114 120 FLIR 75.8 Date collected: 2020/04/13 12:00:11 PM Problem temp: 114 °F Days Open: 1403 Days Room temp: 74 °F Problem Component: Maximum Temp: 160 °F Refer to Notes Delta Temp: -46 °F Component Issue: Internal Issue Location: A Phase At 50% Load: 76.5 °F Feeds: - At 100% Load: 79 °F Manufacturer: Refer to Notes Measured Amps: 8 Amps Model Number: Rated amps: 1 Amps Problem Cause Recommended Repair Overload Continue to Monitor Repair Status: Open Type: Disconnect Nonfused Actual Repair: Size: 3 Pole - Manufacturer: Moeller Asset Tag: - Barcode: Repair Date: - QR Code: 10212567 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 100 Amps Bussman fuses are hotter than normal for the Voltage: 480V Main Fan Priority: ETO Page 8/16 Prepared by SEAM Group,seam_thermal_issue
textract_results_6601f70eaf8cffe075e0f07b1d07c5dd412bef410fb71869003033a448094515.json,f0b4e85e-2f53-41c7-99ae-8ccf7bf8aaff,18,"SEAM GROUP Critical Problem on SFP-1 CIRC. PUMP Starter (P2T7 Generated: Feb/20/2024 US) TCS Building > West Chiller Room 172 °F 172 CFLIR 88.5 Date collected: 2022/05/02 13:21:37 PM Problem temp: 172 °F Days Open: 657 Days Room temp: 78 °F Problem Component: Maximum Temp: 96 °F Fuse Delta Temp: 76 °F Component Issue: Internal Issue Location: B Phase At 50% Load: 172 °F Feeds: SFP-1 CIRC. PUMP At 100% Load: 266 °F Manufacturer: Refer to Notes Measured Amps: 2 Amps Model Number: Rated amps: 4 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Starter Actual Repair: Size: 0 - Manufacturer: Eaton Asset Tag: - Barcode: Repair Date: - QR Code: 10212926 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 30 Amps REPLACE ALL (3) 4 AMP FUSES, THEY ALL HAVE Voltage: 600V A TEMP OF 165 TO 172 DEGREES. FUSES ARE AT THE END OF HEIR LIFE CYCLE. Priority: UNCL Page 18/41 Prepared by SEAM Group",seam_thermal_issue
textract_results_5bc0b917e02a939075a6c97bef662782fd5d625bdb203e4d61e29c1f1cab975b.json,4c6d4686-9a6a-4bf0-8a08-9a3d2ad7d2c0,18,"SEAM GROUP Critical Problem on SFP-1 CIRC. PUMP Starter (P2T7 Generated: Jan/10/2024 C IR US) TCS Building > West Chiller Room 172 172 FLIR 88.5 Date collected: 2022/05/02 13:21:37 PM Problem temp: 77.78 °C Days Open: 616 Days Room temp: 25.56 °C Problem Component: Maximum Temp: 35.56 °C Fuse Delta Temp: 42.22 °C Component Issue: Internal Issue Location: B Phase At 50% Load: 77.78 °C Feeds: SFP-1 CIRC. PUMP At 100% Load: 130 °C Manufacturer: Refer to Notes Measured Amps: 2 Amps Model Number: Rated amps: 4 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Starter Actual Repair: Size: 0 - Manufacturer: Eaton Asset Tag: - Barcode: Repair Date: - QR Code: 10212926 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 30 Amps REPLACE ALL (3) 4 AMP FUSES, THEY ALL HAVE Voltage: 600V A TEMP OF 165 TO 172 DEGREES. FUSES ARE AT THE END OF HEIR LIFE CYCLE. Priority: UNCL Page 18/39 Prepared by SEAM Group",seam_thermal_issue
textract_results_a94652cc20e2b47fb29998044089fd42779c769fbe1021090cda759eb9307789.json,123f7bbf-4c19-4cf1-aedf-9e30fd724bdd,10,SEAM GROUP Critical Problem on TWP-1 (P2RQET) Generated: Jan/10/2024 1415 West Diehl Rd > WEST PENTHOUSE > WEST PENTHOUSE CHILLER RM. 220 °F 221 FLIR 92.1 Date collected: 2021/06/30 12:14:50 PM Problem temp: 104.44 °C Days Open: 891 Days Room temp: 31.67 °C Problem Component: Maximum Temp: 31.67 °C Fuse Delta Temp: 72.78 °C Component Issue: Internal Issue Location: B Phase At 50% Load: - Feeds: At 100% Load: - Manufacturer: Buss Measured Amps: - Model Number: Rated amps: 125 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Bucket Actual Repair: Size: N/A Manufacturer: Siemens Asset Tag: - Barcode: - Repair Date: - QR Code: 10215130 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 125 Amps 220 DEGREES ON B-PHASE WHICH IS DRAWING 90 AMPS. Voltage: 480/277V TECH RECOMMENDS REPLACING FUSES AND CHECKING MOTOR. ALSO THE RED RUN LIGHT INDICATOR DOESN'T Priority: UNCL WORK NEEDS TO BE SWAPPED OUT. Page 10/29 Prepared by SEAM Group,seam_thermal_issue
textract_results_28cdc0571c67bdd2d6d439407c0bb3b138cb4963db60900b0eb3d3a4f0b345fd.json,905f9782-6cc5-46ac-b134-d04337b92920,10,"SEAM GROUP Critical Problem on UPSL1C5#32 (P2U8H6) Generated: Jan/10/2024 IR ATP > Pharmacy > V4 150 °F 144 SOLA FLIR 81.3 Date collected: 2023/01/06 14:16:18 PM Problem temp: 65.56 °C Days Open: 347 Days Room temp: 22.22 °C Problem Component: Maximum Temp: 24.06 °C Fuse Delta Temp: 41.5 °C Component Issue: Internal Issue Location: N/A At 50% Load: 87.22 °C Feeds: FUSE 1112, 1110 At 100% Load: 152.22 °C Manufacturer: Bussmann Measured Amps: 10 Amps Model Number: Rated amps: 30 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Control Cabinet Actual Repair: Size: N/A - Manufacturer: ABB Asset Tag: - Barcode: PSC1343125 Repair Date: - QR Code: 10055429 Repair Tech: - Model Number: N/A Notes / Comments: Rated amps: 30 Amps BOTH 1112 AND 1110 FUSE NEED TO BE REPLACED Voltage: 208V WITH TEMPS AT 150 DEGRESS. ALSO, CLEAN AND TIGHTEN TERMINALS FOR BOTH FUSES. Priority: ETO Page 10/22 Prepared by SEAM Group",seam_thermal_issue
textract_results_b3e1f266f64f9e76b41c7fe364d98d120f1492d846f8f9b93d44809beea9f5da.json,9dcf5eb0-5b78-49b8-876a-c68c9058f9ad,4,"SEAM GROUP Important Problem on 39-CDLP-1 (P2SVG7) Generated: Jan/10/2024 Chicago > 39th Floor 96.3 °F 95.8 OFLIR 80.9 Date collected: 2022/02/23 11:43:02 AM Problem temp: 36.11 °C Days Open: 674 Days Room temp: 26.11 °C Problem Component: Maximum Temp: 26.28 °C Breaker (1P) (7) Delta Temp: 9.83 °C Component Issue: GFI Lug Issue Location: A Phase At 50% Load: 88.61 °C Feeds: chemical pumps At 100% Load: 151.11 °C Manufacturer: Square D Measured Amps: 1.6 Amps Model Number: Rated amps: 20 Amps Problem Cause Recommended Repair Internal Flaw Replace Component Repair Status: Open Type: Panelboard Actual Repair: Size: 42 Circuit Manufacturer: Square D Asset Tag: - Barcode: - Repair Date: - QR Code: - Repair Tech: - Model Number: - Notes / Comments: Rated amps: 100 Amps TECH REPLACED CIRCUITS #5 AND 7 BREAKERS WITH SPARE BREAKERS ALREADY IN THE PANEL. TECH HAS TO SCHEDULE OFF OURS TO DEMO Voltage: 120/208V OLD BREAKERS AND REPLACE WITH CUSTOMER PROVIDED NEW. ALSO, CIRCUITS #1 AND #3 ARE IN USE BUT SHARE THE SAME NEUTRAL AND Priority: UNCL HAVE TO BE SEPARATED THAT WILL BE DONE ON OFF OURS WORK. Page 4/8 Prepared by SEAM Group",seam_thermal_issue
textract_results_6601f70eaf8cffe075e0f07b1d07c5dd412bef410fb71869003033a448094515.json,85720ed9-9df0-4e4b-bba6-fcf0671a2321,9,"SEAM GROUP Important Problem on AHU-C2 (P2T7UF) Generated: Feb/20/2024 TCS Building > Mech. Rm. West 111 129 L3 FLIR 75.8 Date collected: 2022/04/28 8:54:47 AM Problem temp: 110 °F Days Open: 657 Days Room temp: 65 °F Problem Component: Maximum Temp: 80 °F Line Side Delta Temp: 30 °F Component Issue: Connection Issue Location: B Phase At 50% Load: 114.3 °F Feeds: AHU-C2 At 100% Load: 163.7 °F Manufacturer: York Measured Amps: 57 Amps Model Number: Rated amps: 125 Amps Problem Cause Recommended Repair Poor Connection Verify, Clean and Tighten Repair Status: Open Type: VFD Actual Repair: Size: N/A - Manufacturer: York Asset Tag: - Barcode: Repair Date: - QR Code: 10212936 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 80 Amps POOR CONNECTION ON B-PHASE LINE SIDE Voltage: 600V OF THE DISCONNECT. TECH RECOMMENDS Priority: UNCL RE-TORQUING, CLEANING AND TIGHTENING. Page 9/41 Prepared by SEAM Group",seam_thermal_issue
textract_results_5bc0b917e02a939075a6c97bef662782fd5d625bdb203e4d61e29c1f1cab975b.json,25294182-4082-4b0b-b67b-091b0e29f99a,9,"SEAM GROUP Important Problem on AHU-C2 (P2T7UF) Generated: Jan/10/2024 TCS Building > Mech. Rm. West 111 129 L3 FLIR 75.8 Date collected: 2022/04/28 8:54:47 AM Problem temp: 43.33 °C Days Open: 616 Days Room temp: 18.33 °C Problem Component: Maximum Temp: 26.67 °C Line Side Delta Temp: 16.67 °C Component Issue: Connection Issue Location: B Phase At 50% Load: 45.75 °C Feeds: AHU-C2 At 100% Load: 73.16 °C Manufacturer: York Measured Amps: 57 Amps Model Number: Rated amps: 125 Amps Problem Cause Recommended Repair Poor Connection Verify, Clean and Tighten Repair Status: Open Type: VFD Actual Repair: Size: N/A Manufacturer: York Asset Tag: - Barcode: Repair Date: - QR Code: 10212936 Repair Tech: - Model Number: - Notes / Comments: Rated amps: 80 Amps POOR CONNECTION ON B-PHASE LINE SIDE Voltage: 600V OF THE DISCONNECT. TECH RECOMMENDS Priority: UNCL RE-TORQUING, CLEANING AND TIGHTENING. Page 9/39 Prepared by SEAM Group",seam_thermal_issue
